o,d,generated_flow,Actual_flow
1276.0,1782.0,2.0508754,2.0
492.0,1119.0,2.8392828,2.0
1327.0,38.0,2.155968,2.0
1173.0,870.0,2.8157787,6.0
1270.0,1748.0,2.5844803,2.0
1943.0,1146.0,3.9752803,4.0
2031.0,1050.0,2.2172842,2.0
1127.0,841.0,2.0089483,2.0
1852.0,1837.0,2.0821724,2.0
1837.0,1670.0,2.694972,2.0
469.0,559.0,3.3743768,3.0
773.0,1852.0,3.3983524,3.0
589.0,1018.0,2.0577455,2.0
708.0,707.0,2.113988,2.0
1243.0,991.0,2.1040573,3.0
843.0,1134.0,3.4322386,6.0
841.0,1964.0,2.4280949,2.0
155.0,1203.0,3.357757,2.0
106.0,89.0,2.5582218,2.0
1572.0,1568.0,2.6491458,7.0
843.0,1167.0,6.999446,13.0
2025.0,1371.0,2.4355278,3.0
1195.0,1957.0,1.9482173,2.0
1057.0,1719.0,2.13947,3.0
1893.0,1894.0,3.1581397,3.0
828.0,578.0,2.5000145,2.0
14.0,1812.0,2.418521,2.0
529.0,1039.0,2.2026823,2.0
2011.0,2010.0,4.7160006,3.0
1981.0,1576.0,3.737149,4.0
2028.0,2053.0,3.1386328,3.0
1812.0,1158.0,2.9050171,2.0
1925.0,1998.0,2.7859154,2.0
994.0,1934.0,2.0555558,2.0
249.0,1825.0,2.0621476,2.0
736.0,348.0,2.063047,2.0
13.0,487.0,2.0058262,2.0
240.0,147.0,2.8481393,2.0
105.0,292.0,2.0703902,2.0
2011.0,737.0,2.1523328,2.0
1911.0,167.0,1.9764948,3.0
795.0,94.0,2.010668,3.0
1421.0,1429.0,2.6185062,6.0
1848.0,1007.0,3.132247,3.0
1820.0,191.0,2.929119,3.0
2000.0,956.0,3.0420308,2.0
738.0,675.0,2.7935753,2.0
828.0,1811.0,3.3250294,5.0
1010.0,1270.0,1.9604195,3.0
1206.0,145.0,4.0639415,4.0
1018.0,1415.0,2.4094272,2.0
780.0,455.0,3.2815428,2.0
1160.0,282.0,2.1968153,2.0
1808.0,999.0,3.3390005,4.0
558.0,1978.0,1.9619234,4.0
193.0,2055.0,2.4001439,2.0
1838.0,828.0,4.102021,3.0
1562.0,790.0,3.218739,2.0
2014.0,2025.0,2.0678144,2.0
850.0,856.0,3.2334285,2.0
492.0,809.0,3.3995357,2.0
2011.0,1019.0,2.566269,2.0
2010.0,1922.0,2.0051737,3.0
1930.0,1445.0,2.7360601,5.0
1136.0,1153.0,2.0250494,2.0
560.0,1810.0,1.9537151,2.0
469.0,2041.0,2.0628705,3.0
1954.0,988.0,2.0648966,2.0
121.0,1999.0,1.9511815,2.0
1825.0,176.0,2.750876,2.0
433.0,1445.0,3.940103,4.0
272.0,513.0,2.0650456,2.0
835.0,854.0,2.830084,3.0
167.0,1046.0,2.587195,2.0
210.0,193.0,2.071855,2.0
956.0,2025.0,2.5512688,3.0
206.0,111.0,6.161524,6.0
1175.0,862.0,1.9441942,2.0
2025.0,1027.0,2.5541048,2.0
1309.0,327.0,2.1262689,2.0
1284.0,1286.0,3.199697,4.0
578.0,15.0,2.169692,3.0
805.0,806.0,2.574886,2.0
1058.0,335.0,1.9781878,2.0
512.0,1501.0,2.062261,2.0
1941.0,1111.0,2.0638418,2.0
1807.0,1285.0,3.2992089,2.0
871.0,1164.0,2.8699389,3.0
1838.0,928.0,2.1351213,2.0
1445.0,1784.0,3.9559627,5.0
206.0,869.0,3.674705,3.0
1046.0,1254.0,3.6270032,2.0
1752.0,2025.0,3.2399552,2.0
509.0,1870.0,1.9771214,2.0
1743.0,503.0,2.5218878,2.0
1304.0,1649.0,2.0990298,3.0
1562.0,93.0,5.3357387,5.0
1740.0,1421.0,2.8747118,4.0
14.0,1646.0,5.2384977,2.0
850.0,1965.0,3.6259964,2.0
673.0,892.0,2.1826756,2.0
1441.0,191.0,2.8702993,3.0
1953.0,1109.0,4.3837805,5.0
1611.0,479.0,2.3731775,3.0
1925.0,2000.0,2.17983,2.0
2006.0,883.0,3.4777265,3.0
237.0,194.0,6.3210983,7.0
1531.0,1761.0,2.0632906,2.0
1581.0,1568.0,2.3009782,2.0
1852.0,1576.0,2.2806487,2.0
673.0,1310.0,2.3958735,2.0
176.0,31.0,2.8097005,2.0
245.0,1211.0,3.1632166,7.0
1421.0,2011.0,2.7992835,2.0
191.0,182.0,3.0316072,2.0
663.0,360.0,2.608591,2.0
2008.0,2017.0,2.083298,2.0
843.0,1121.0,5.3100896,2.0
1847.0,1779.0,2.1806693,5.0
1183.0,456.0,2.1647377,2.0
1895.0,1018.0,2.1874795,2.0
1953.0,1611.0,2.6471074,2.0
849.0,828.0,3.142899,4.0
292.0,1868.0,2.4125342,3.0
991.0,1697.0,2.03749,2.0
1932.0,778.0,2.8406122,2.0
1954.0,1130.0,2.2047887,2.0
469.0,573.0,2.5043244,2.0
194.0,778.0,5.695531,3.0
483.0,473.0,2.2708907,2.0
194.0,1873.0,5.0456743,4.0
2028.0,1285.0,1.9415846,2.0
1003.0,1371.0,1.9905682,2.0
1173.0,1942.0,2.2250762,2.0
1872.0,1873.0,1.9759991,4.0
830.0,1973.0,2.1686168,2.0
401.0,1769.0,2.2505746,2.0
16.0,94.0,1.9411494,2.0
469.0,1646.0,2.869552,2.0
1122.0,850.0,2.1901994,2.0
1284.0,1845.0,1.9841048,4.0
1608.0,1124.0,2.029993,2.0
1136.0,1133.0,4.522702,3.0
1901.0,1911.0,2.060257,2.0
2011.0,2071.0,2.173019,2.0
1274.0,1861.0,4.174163,3.0
167.0,1273.0,2.1524448,2.0
193.0,197.0,3.6966753,3.0
880.0,469.0,2.1001582,2.0
1057.0,1035.0,2.2088747,2.0
920.0,1894.0,2.5800931,4.0
1793.0,1981.0,2.633484,2.0
109.0,1981.0,3.7558374,4.0
1837.0,1978.0,2.5645518,2.0
1958.0,1956.0,2.8546793,2.0
7.0,1571.0,3.5357828,2.0
1058.0,1028.0,2.496716,2.0
167.0,1847.0,2.7690234,2.0
802.0,1112.0,2.0845265,4.0
835.0,1812.0,4.418585,5.0
1254.0,1862.0,2.6912203,2.0
1008.0,1845.0,2.97764,4.0
2000.0,1011.0,2.989054,2.0
826.0,810.0,2.7518053,2.0
826.0,159.0,2.8801632,2.0
1122.0,75.0,2.9593415,5.0
832.0,847.0,2.5617342,2.0
883.0,1044.0,7.6262093,5.0
401.0,371.0,2.5957246,4.0
1016.0,1997.0,2.0620348,2.0
1057.0,1058.0,2.781015,5.0
1832.0,869.0,2.0716808,2.0
522.0,18.0,2.030424,2.0
1834.0,898.0,2.5112844,2.0
940.0,959.0,2.2309802,4.0
1248.0,957.0,2.48258,2.0
1515.0,1737.0,2.05165,4.0
1607.0,873.0,3.165745,2.0
1068.0,1910.0,2.3718514,3.0
193.0,453.0,4.170926,2.0
207.0,1169.0,3.47334,3.0
1562.0,1563.0,4.1182384,2.0
1670.0,477.0,5.621235,2.0
1878.0,167.0,2.2226,4.0
1978.0,113.0,2.064832,2.0
835.0,1963.0,2.1545033,2.0
1371.0,1782.0,3.1909218,2.0
1892.0,227.0,2.7283068,4.0
828.0,157.0,5.6066546,5.0
140.0,461.0,2.2189507,3.0
1391.0,991.0,2.0611966,2.0
810.0,1133.0,4.2090235,3.0
1138.0,835.0,2.2470818,3.0
431.0,453.0,2.336021,3.0
191.0,1696.0,3.2818985,8.0
1893.0,1286.0,2.6145432,6.0
364.0,1771.0,2.1386662,3.0
892.0,1893.0,4.144102,6.0
1984.0,883.0,6.0471225,7.0
469.0,616.0,2.8565688,2.0
850.0,481.0,3.28054,4.0
1133.0,832.0,5.6056185,3.0
2.0,1647.0,3.6380134,8.0
240.0,1173.0,3.0530863,3.0
1611.0,805.0,4.046499,4.0
1582.0,1581.0,15.1373205,25.0
991.0,1409.0,2.2468958,2.0
1173.0,1959.0,11.840263,8.0
364.0,736.0,2.1543872,2.0
1953.0,557.0,4.0349474,5.0
1832.0,94.0,2.4874144,3.0
191.0,1890.0,4.7621493,7.0
1278.0,999.0,3.4232106,5.0
1950.0,206.0,2.6813703,2.0
1278.0,956.0,4.3164687,7.0
3.0,2074.0,3.3664298,2.0
2011.0,1068.0,2.588265,2.0
401.0,1124.0,2.1859257,2.0
1820.0,1819.0,2.807891,2.0
222.0,455.0,2.7342472,2.0
103.0,106.0,2.0635638,3.0
1838.0,1145.0,1.9948082,2.0
1960.0,1943.0,4.6235895,4.0
1160.0,1942.0,2.0737538,2.0
1205.0,1224.0,2.8420813,2.0
1158.0,823.0,2.637805,2.0
1136.0,1134.0,2.3965626,4.0
479.0,557.0,1.9859469,2.0
930.0,1873.0,2.0611215,2.0
954.0,1915.0,4.628369,6.0
1147.0,841.0,2.7311869,2.0
2011.0,2007.0,2.5901284,4.0
1812.0,795.0,2.5961423,3.0
700.0,1183.0,2.062314,2.0
1832.0,1812.0,6.0709295,4.0
176.0,1852.0,4.102312,12.0
1147.0,810.0,2.5707626,2.0
206.0,1120.0,2.9615216,3.0
1611.0,118.0,2.0614603,2.0
991.0,1058.0,2.667755,5.0
1445.0,57.0,4.192828,2.0
1154.0,1946.0,2.1222956,4.0
1634.0,89.0,2.1901548,3.0
805.0,1603.0,2.066852,2.0
16.0,176.0,3.47323,4.0
1880.0,2018.0,2.2097583,2.0
843.0,1147.0,5.110991,4.0
1647.0,193.0,2.4033415,2.0
469.0,837.0,3.0429175,3.0
1285.0,118.0,1.9788389,2.0
812.0,1978.0,2.0289073,2.0
1124.0,1947.0,1.959384,2.0
1018.0,2025.0,6.7083697,12.0
194.0,1011.0,2.3668923,2.0
1948.0,808.0,2.0473335,2.0
1899.0,701.0,2.1921706,2.0
1150.0,1152.0,2.1846676,3.0
75.0,1968.0,2.113147,2.0
826.0,480.0,2.3251257,2.0
167.0,1284.0,2.2405586,2.0
1608.0,1947.0,4.1649513,3.0
492.0,402.0,2.2971616,2.0
1862.0,1272.0,2.7931013,3.0
179.0,180.0,2.5247533,2.0
57.0,1271.0,2.774444,2.0
850.0,1812.0,2.7210188,4.0
774.0,494.0,2.7803483,2.0
810.0,849.0,3.9538894,6.0
1021.0,1421.0,2.1038752,2.0
1136.0,157.0,2.0061967,2.0
774.0,7.0,3.0627813,6.0
137.0,1962.0,2.172818,3.0
109.0,1978.0,2.6944118,2.0
194.0,774.0,2.7958035,3.0
111.0,156.0,2.4446495,3.0
194.0,1808.0,2.9721394,2.0
112.0,1120.0,2.2236562,2.0
1626.0,717.0,2.1531806,2.0
850.0,1113.0,2.4063518,2.0
1923.0,1893.0,2.361174,2.0
401.0,357.0,2.6818662,3.0
7.0,1981.0,3.1276517,2.0
1254.0,168.0,2.0614157,2.0
809.0,1131.0,3.3803558,2.0
833.0,810.0,2.6216733,2.0
1843.0,780.0,2.6253214,2.0
1178.0,843.0,2.2432146,2.0
1728.0,593.0,2.0542483,3.0
87.0,331.0,2.0473065,2.0
529.0,539.0,2.5298214,2.0
509.0,529.0,2.8440428,2.0
1046.0,1272.0,3.072431,2.0
191.0,1371.0,5.803564,11.0
206.0,633.0,3.505877,2.0
411.0,1184.0,2.0214698,2.0
954.0,2004.0,2.4100673,2.0
194.0,193.0,19.718452,23.0
578.0,585.0,2.593535,2.0
2053.0,121.0,2.7574048,2.0
1930.0,1446.0,2.6533241,7.0
1138.0,469.0,2.2099395,2.0
4.0,1568.0,4.2831907,6.0
193.0,1370.0,4.64866,2.0
1888.0,1371.0,3.066904,2.0
789.0,797.0,2.5819607,2.0
561.0,206.0,2.5324683,2.0
1175.0,1815.0,2.0579417,2.0
991.0,1028.0,2.4327674,2.0
119.0,1278.0,2.9756947,3.0
1214.0,151.0,1.9667332,2.0
1832.0,1977.0,2.7136598,2.0
2016.0,892.0,2.1652298,3.0
1160.0,1944.0,2.691521,4.0
821.0,823.0,2.4500115,2.0
1138.0,810.0,2.4710667,2.0
491.0,492.0,3.1611435,5.0
1127.0,902.0,2.0614717,2.0
1491.0,927.0,2.0683656,2.0
1289.0,132.0,2.1297917,2.0
854.0,1134.0,2.4103162,2.0
1134.0,810.0,4.0812764,2.0
1915.0,438.0,2.0821342,2.0
1160.0,809.0,2.581651,2.0
780.0,1932.0,2.7831151,4.0
1239.0,266.0,2.0591207,2.0
2011.0,167.0,2.9197145,4.0
1058.0,1057.0,3.0686038,7.0
883.0,1281.0,4.118422,2.0
883.0,1047.0,4.99294,5.0
1223.0,1301.0,2.0655863,2.0
1189.0,1303.0,2.1791072,2.0
194.0,452.0,2.932074,2.0
2000.0,1751.0,3.221776,10.0
129.0,132.0,3.0043013,2.0
1121.0,152.0,2.380989,2.0
1191.0,140.0,5.3975124,2.0
850.0,1133.0,6.4640145,10.0
1569.0,1647.0,3.8871238,5.0
1644.0,1447.0,2.0544426,2.0
157.0,856.0,2.3569756,2.0
507.0,485.0,2.0523534,2.0
1018.0,2036.0,4.8558564,6.0
357.0,102.0,2.1369462,2.0
1888.0,1445.0,3.0617657,5.0
1044.0,999.0,4.8250594,5.0
826.0,851.0,2.3737657,2.0
1112.0,1972.0,2.0839648,2.0
1112.0,557.0,3.1084013,5.0
769.0,578.0,2.1711688,3.0
1878.0,2043.0,2.062448,2.0
1807.0,1809.0,9.994318,11.0
191.0,1861.0,2.8441553,3.0
2010.0,1252.0,2.0726488,2.0
1177.0,862.0,1.9437267,2.0
1808.0,121.0,3.1612558,3.0
811.0,810.0,3.3499231,2.0
1164.0,1603.0,2.211398,3.0
477.0,2074.0,4.2451916,10.0
1962.0,1608.0,2.4251633,6.0
1998.0,883.0,3.6065338,4.0
105.0,80.0,2.094727,2.0
1008.0,1007.0,7.8733406,12.0
903.0,118.0,1.9627869,2.0
57.0,1153.0,2.0622365,2.0
977.0,578.0,2.07373,2.0
1158.0,1974.0,2.9996543,2.0
823.0,821.0,2.2974966,3.0
1170.0,1159.0,2.257812,2.0
159.0,557.0,5.6664047,11.0
807.0,1160.0,2.9234974,3.0
176.0,14.0,7.6711607,4.0
1127.0,1580.0,2.057897,2.0
1832.0,718.0,2.0645669,2.0
1945.0,828.0,2.4928331,3.0
1779.0,1861.0,2.4653797,2.0
1984.0,888.0,2.8123455,3.0
1949.0,1957.0,2.2282708,2.0
1847.0,738.0,2.2442482,2.0
1562.0,38.0,5.4875007,8.0
1225.0,1230.0,2.2572715,2.0
832.0,850.0,4.744176,6.0
272.0,1431.0,2.0569077,2.0
207.0,978.0,2.0582466,2.0
1278.0,957.0,3.0823042,3.0
1173.0,874.0,7.094408,6.0
327.0,106.0,2.080493,2.0
528.0,485.0,2.0387762,2.0
797.0,616.0,2.8762414,2.0
1779.0,130.0,2.0629463,3.0
1779.0,1316.0,2.0669537,2.0
1848.0,2006.0,2.1748118,3.0
813.0,1133.0,3.5362692,7.0
155.0,1317.0,2.6210716,3.0
512.0,1978.0,1.955087,2.0
1847.0,906.0,3.6990528,2.0
7.0,3.0,8.071037,6.0
1027.0,327.0,2.0644135,2.0
675.0,1642.0,2.72928,3.0
1844.0,477.0,2.1324053,2.0
16.0,1568.0,3.185184,3.0
168.0,167.0,7.880973,7.0
1611.0,1515.0,2.0592222,2.0
7.0,1816.0,4.1059947,5.0
1923.0,118.0,1.9383566,2.0
808.0,850.0,3.4152346,2.0
663.0,1050.0,2.0831609,2.0
773.0,503.0,2.5535655,2.0
1167.0,1131.0,2.1013825,2.0
1779.0,361.0,2.198792,3.0
1837.0,1646.0,3.755458,2.0
401.0,397.0,2.2472649,4.0
320.0,1305.0,2.0688522,2.0
491.0,1952.0,2.124974,4.0
869.0,1119.0,2.0612326,2.0
2011.0,1255.0,2.3682475,2.0
469.0,808.0,10.619198,7.0
240.0,156.0,8.626381,5.0
1010.0,1429.0,2.5668325,2.0
1284.0,1266.0,1.9652929,2.0
797.0,825.0,4.2449007,8.0
1008.0,1044.0,6.7074337,7.0
956.0,1748.0,2.424822,2.0
1173.0,862.0,3.1877038,4.0
673.0,686.0,2.0620046,2.0
1859.0,2037.0,2.0662155,2.0
1259.0,1266.0,2.7563622,2.0
898.0,1915.0,2.3243904,4.0
1794.0,1568.0,2.5559366,2.0
191.0,1435.0,2.392982,2.0
835.0,1579.0,2.8088672,2.0
1261.0,700.0,2.1822004,2.0
191.0,1027.0,2.5859008,3.0
774.0,284.0,3.6203203,4.0
1838.0,1646.0,2.13522,2.0
512.0,1825.0,2.17407,2.0
1162.0,1133.0,3.4389777,5.0
620.0,443.0,2.0625834,2.0
1562.0,1930.0,3.1364284,3.0
132.0,156.0,2.8839984,2.0
1150.0,843.0,2.6531775,2.0
1121.0,1129.0,2.3112245,2.0
492.0,155.0,2.8722231,2.0
664.0,360.0,2.4938097,2.0
1832.0,1430.0,2.0650449,2.0
665.0,735.0,2.3289957,3.0
1181.0,156.0,3.4198837,2.0
42.0,1852.0,2.2047977,2.0
1946.0,868.0,2.0521512,2.0
196.0,1754.0,2.055546,2.0
824.0,1160.0,2.2612624,2.0
1894.0,741.0,2.0581434,3.0
1139.0,621.0,2.0400262,2.0
2009.0,1112.0,2.0466352,2.0
13.0,807.0,2.0579937,2.0
1112.0,1832.0,2.8343916,2.0
1899.0,2043.0,3.1992474,5.0
185.0,438.0,2.708996,2.0
1743.0,1562.0,4.1563272,2.0
1862.0,656.0,2.5382142,2.0
206.0,809.0,9.413424,5.0
1941.0,870.0,1.924864,3.0
518.0,519.0,2.2664464,2.0
780.0,1888.0,3.3811183,2.0
513.0,795.0,2.0539742,2.0
151.0,156.0,4.7011924,8.0
434.0,194.0,2.8238423,2.0
774.0,1581.0,2.7116976,4.0
738.0,1272.0,2.2158263,2.0
1740.0,1022.0,2.1575842,3.0
1175.0,207.0,3.1438642,2.0
297.0,411.0,2.0827255,3.0
808.0,805.0,2.3782582,2.0
1994.0,883.0,2.4530666,2.0
487.0,1781.0,2.400436,3.0
902.0,900.0,2.4833045,2.0
1181.0,145.0,2.431449,2.0
1764.0,416.0,2.244195,4.0
469.0,834.0,3.871478,2.0
1259.0,1050.0,4.712135,11.0
828.0,790.0,3.0494876,4.0
1994.0,1278.0,2.4672022,2.0
401.0,149.0,3.3550844,2.0
402.0,413.0,2.2501044,3.0
1603.0,204.0,2.471036,3.0
2025.0,1899.0,3.0091376,7.0
1849.0,769.0,2.0611527,2.0
1138.0,832.0,2.2915254,2.0
107.0,1133.0,3.1080725,2.0
1125.0,204.0,2.0692375,2.0
1149.0,109.0,2.5621898,2.0
1243.0,1740.0,2.154726,2.0
206.0,843.0,9.676019,5.0
1825.0,1728.0,2.2575717,2.0
819.0,469.0,2.377317,3.0
1170.0,1135.0,2.026918,3.0
1743.0,176.0,3.2134786,4.0
809.0,1165.0,2.593975,2.0
401.0,793.0,2.4091973,2.0
833.0,832.0,3.310651,3.0
11.0,310.0,2.0786242,2.0
824.0,1139.0,2.084753,3.0
828.0,796.0,5.283301,5.0
21.0,2063.0,2.0656636,2.0
1018.0,1901.0,2.321254,2.0
1046.0,903.0,4.60496,4.0
1320.0,1461.0,1.9669801,2.0
1750.0,1862.0,3.104021,2.0
395.0,700.0,2.0593476,2.0
1562.0,1647.0,8.277784,8.0
1608.0,1958.0,6.3516846,4.0
1611.0,1160.0,8.650549,3.0
320.0,1776.0,2.0577483,2.0
1134.0,851.0,2.6085587,2.0
207.0,401.0,3.8038478,2.0
856.0,835.0,2.9486225,5.0
357.0,80.0,2.1745334,2.0
789.0,159.0,2.0747287,2.0
1598.0,563.0,2.0653582,2.0
1188.0,127.0,2.239528,3.0
361.0,1311.0,2.6715546,2.0
203.0,155.0,2.494844,2.0
903.0,656.0,2.4408026,3.0
119.0,955.0,2.1916533,2.0
1888.0,433.0,3.3662014,5.0
2025.0,1999.0,1.9657582,2.0
206.0,297.0,3.096273,3.0
1154.0,112.0,2.1042464,2.0
1789.0,1055.0,2.592444,3.0
145.0,1947.0,2.3711624,2.0
883.0,2013.0,3.782508,3.0
1134.0,835.0,3.1053388,3.0
156.0,137.0,2.7023063,2.0
207.0,631.0,2.56825,2.0
1850.0,883.0,4.689462,16.0
1319.0,1230.0,2.134728,2.0
565.0,616.0,2.065829,2.0
411.0,292.0,3.5697675,2.0
803.0,1133.0,2.1585474,2.0
1945.0,847.0,2.2178674,3.0
1894.0,1263.0,2.3906274,3.0
237.0,1933.0,2.5873227,3.0
1611.0,194.0,2.6621177,3.0
2055.0,1978.0,2.7334561,2.0
4.0,1812.0,2.6835299,2.0
750.0,700.0,2.0847368,2.0
1832.0,1930.0,2.586158,2.0
204.0,469.0,2.9048707,3.0
832.0,819.0,2.200421,2.0
780.0,778.0,5.0293837,5.0
1017.0,1752.0,2.0497422,2.0
826.0,1607.0,2.5342207,2.0
797.0,124.0,2.7999654,2.0
1754.0,1998.0,2.3692894,4.0
1668.0,1794.0,2.365273,3.0
1861.0,676.0,2.8324237,3.0
903.0,346.0,2.0640254,2.0
2036.0,1249.0,2.5657263,2.0
2025.0,1751.0,2.541461,2.0
1160.0,112.0,2.1656318,2.0
1627.0,411.0,2.3639255,2.0
578.0,1876.0,2.1755593,2.0
1779.0,401.0,2.240231,3.0
815.0,835.0,2.5676403,2.0
632.0,89.0,2.0743332,2.0
954.0,1984.0,4.462774,2.0
1173.0,137.0,3.0955894,5.0
1943.0,1947.0,4.800368,6.0
883.0,887.0,3.8008032,2.0
357.0,1763.0,2.1357448,2.0
61.0,1892.0,2.5615048,2.0
880.0,1167.0,2.0385513,2.0
1146.0,1962.0,3.2649007,2.0
956.0,1809.0,2.0118313,2.0
3.0,2059.0,2.2136745,2.0
1666.0,1671.0,2.5432878,3.0
573.0,578.0,3.2317154,3.0
1039.0,780.0,3.2599134,7.0
883.0,2019.0,4.881814,2.0
89.0,294.0,2.130023,2.0
449.0,1873.0,2.4455767,3.0
1953.0,1132.0,2.885125,2.0
1825.0,57.0,2.6010962,4.0
93.0,94.0,1.9401113,2.0
1308.0,1755.0,2.4544888,2.0
1220.0,422.0,1.938833,2.0
1010.0,1262.0,2.5917363,2.0
1825.0,620.0,3.4136648,4.0
57.0,1443.0,2.720507,2.0
411.0,156.0,2.7691863,5.0
7.0,93.0,2.5820043,2.0
1164.0,839.0,2.5826693,4.0
1316.0,1646.0,3.2339444,3.0
1434.0,1431.0,2.0626044,2.0
206.0,145.0,5.7400746,3.0
862.0,1173.0,2.2611217,3.0
1046.0,2030.0,2.607082,2.0
2.0,1316.0,3.5283673,2.0
843.0,1211.0,2.8988266,3.0
1020.0,237.0,2.635161,3.0
1167.0,280.0,2.315938,2.0
1164.0,874.0,2.2835476,2.0
660.0,1627.0,2.6329534,3.0
1847.0,53.0,2.0748532,2.0
797.0,557.0,2.719061,2.0
1573.0,1158.0,2.0528297,2.0
1930.0,1438.0,2.0593646,2.0
2018.0,2020.0,2.3038,2.0
683.0,348.0,2.0928292,2.0
108.0,835.0,2.4922063,2.0
1890.0,1892.0,3.3216858,6.0
1047.0,1050.0,2.0613737,2.0
957.0,883.0,5.605458,7.0
361.0,656.0,3.1003232,2.0
469.0,1164.0,5.898799,3.0
1838.0,206.0,4.0925903,2.0
1318.0,1196.0,2.401607,4.0
842.0,1111.0,1.9738073,2.0
1820.0,1510.0,2.2165117,2.0
1882.0,1893.0,2.267271,2.0
296.0,299.0,2.0458694,2.0
110.0,1971.0,2.211613,2.0
774.0,1743.0,2.9005432,2.0
598.0,1164.0,2.1706736,2.0
1779.0,688.0,2.058709,2.0
450.0,449.0,3.2096019,3.0
2026.0,1429.0,2.0226278,2.0
741.0,673.0,2.2367177,2.0
849.0,865.0,2.1155086,2.0
1112.0,1158.0,2.6891747,3.0
398.0,357.0,2.0742948,2.0
1878.0,2000.0,2.5220041,2.0
1133.0,469.0,9.514524,16.0
1165.0,1121.0,2.165838,2.0
193.0,181.0,3.5394723,2.0
207.0,869.0,2.9937515,2.0
431.0,438.0,2.9353862,2.0
855.0,821.0,2.0620189,2.0
450.0,57.0,2.2565947,4.0
131.0,132.0,3.5584514,6.0
835.0,482.0,2.5731225,2.0
2023.0,2036.0,2.0705333,2.0
1159.0,331.0,2.0643532,2.0
1892.0,1449.0,5.2121444,8.0
106.0,1884.0,2.0611193,2.0
150.0,1180.0,2.5355494,2.0
89.0,364.0,3.9705327,3.0
1017.0,1010.0,2.3097665,2.0
364.0,1768.0,2.1025875,2.0
828.0,820.0,3.950242,4.0
150.0,705.0,2.0602841,2.0
1812.0,284.0,4.296568,5.0
723.0,726.0,2.0456715,2.0
1847.0,1642.0,2.6318555,3.0
856.0,1881.0,2.0615048,2.0
14.0,18.0,2.8957906,4.0
2001.0,1015.0,2.050185,2.0
492.0,1820.0,2.1938279,2.0
1899.0,176.0,2.159937,2.0
28.0,1790.0,2.0576787,2.0
53.0,57.0,2.7966356,5.0
850.0,1832.0,3.9810598,2.0
906.0,891.0,2.014924,2.0
447.0,446.0,2.2227187,2.0
1668.0,176.0,2.7750187,3.0
7.0,1562.0,4.635215,9.0
1112.0,856.0,3.847423,2.0
1318.0,1201.0,2.0838108,3.0
1562.0,537.0,2.2459142,2.0
906.0,1283.0,1.9746677,2.0
828.0,204.0,8.579548,9.0
927.0,283.0,2.062869,2.0
1292.0,101.0,2.0632424,2.0
898.0,2025.0,2.584239,3.0
1861.0,897.0,3.8157027,2.0
2000.0,611.0,2.0620313,2.0
1838.0,135.0,2.0600843,2.0
2011.0,892.0,5.0548906,17.0
147.0,156.0,2.787504,2.0
1065.0,1750.0,3.8194344,3.0
1882.0,892.0,2.845575,2.0
841.0,805.0,2.6676807,2.0
1039.0,236.0,2.4146035,3.0
1825.0,578.0,4.6571646,11.0
156.0,1127.0,2.3482897,2.0
828.0,803.0,2.5586686,2.0
736.0,344.0,2.3676305,2.0
956.0,906.0,3.2457514,4.0
1039.0,778.0,2.8162665,2.0
1121.0,1968.0,3.9577181,3.0
155.0,132.0,2.9733748,2.0
151.0,343.0,2.4680705,3.0
940.0,955.0,3.3562136,2.0
207.0,1958.0,2.888591,3.0
1581.0,1816.0,5.1993685,4.0
1149.0,1133.0,3.1398015,2.0
1906.0,1039.0,2.058981,2.0
159.0,109.0,4.5603867,4.0
850.0,1136.0,2.7259057,2.0
1670.0,5.0,9.241043,3.0
811.0,850.0,3.7519507,4.0
1838.0,1794.0,2.2941208,3.0
1922.0,57.0,4.5881796,8.0
1178.0,1135.0,2.021637,2.0
824.0,1832.0,2.3113356,2.0
828.0,813.0,7.814216,12.0
1807.0,1284.0,3.4742627,3.0
1261.0,1257.0,2.1476417,3.0
1164.0,1157.0,2.7126746,2.0
921.0,701.0,2.0608225,3.0
1338.0,1838.0,2.0549054,2.0
2025.0,1834.0,2.7619982,2.0
1571.0,1664.0,3.172091,2.0
1121.0,631.0,2.1042447,3.0
222.0,450.0,3.1211185,2.0
839.0,857.0,2.4115934,2.0
835.0,832.0,6.7459636,7.0
469.0,796.0,5.423347,4.0
1065.0,1046.0,2.756755,2.0
314.0,240.0,2.0210013,2.0
906.0,1067.0,2.9649441,5.0
176.0,7.0,5.3067894,8.0
741.0,1650.0,2.0612805,2.0
1670.0,12.0,2.291842,3.0
957.0,954.0,3.4912179,3.0
191.0,1782.0,4.756613,7.0
1364.0,1779.0,2.05121,3.0
114.0,809.0,2.0984695,2.0
1743.0,1854.0,2.2588124,2.0
1605.0,1779.0,2.0592053,2.0
1160.0,1152.0,2.8229985,3.0
1838.0,1653.0,2.0597444,2.0
238.0,896.0,2.0636516,2.0
207.0,641.0,2.531039,2.0
1058.0,1055.0,2.662342,2.0
1133.0,1157.0,2.6466818,2.0
1635.0,1231.0,2.0648346,2.0
892.0,2009.0,3.6967063,5.0
1832.0,1050.0,2.0593557,2.0
1121.0,1576.0,2.061182,2.0
1832.0,774.0,4.2653656,8.0
1020.0,994.0,2.2047408,2.0
2036.0,2009.0,2.5744781,3.0
1611.0,1600.0,2.3734138,6.0
850.0,832.0,5.5115986,6.0
1720.0,835.0,2.055666,2.0
