o,d,generated_flow,Actual_flow
1046.0,904.0,2.5058246,3.0
1276.0,1782.0,1.869831,2.0
492.0,1119.0,3.0644217,2.0
1327.0,38.0,2.28012,2.0
1173.0,870.0,2.6077623,6.0
1270.0,1748.0,2.9320016,2.0
1943.0,1146.0,3.88979,4.0
2031.0,1050.0,2.4323053,2.0
1127.0,841.0,2.0297225,2.0
1852.0,1837.0,2.8654137,2.0
1837.0,1670.0,2.7561455,2.0
469.0,559.0,3.5333798,3.0
773.0,1852.0,2.6700137,3.0
589.0,1018.0,1.9312129,2.0
708.0,707.0,2.294379,2.0
1243.0,991.0,2.537695,3.0
843.0,1134.0,4.6549883,6.0
841.0,1964.0,2.5249643,2.0
155.0,1203.0,3.0661516,2.0
106.0,89.0,2.8517041,2.0
1572.0,1568.0,2.99175,7.0
843.0,1167.0,7.521834,13.0
2025.0,1371.0,2.4491847,3.0
1195.0,1957.0,1.9997725,2.0
1057.0,1719.0,2.4505367,3.0
1893.0,1894.0,3.2484117,3.0
828.0,578.0,2.903384,2.0
14.0,1812.0,2.1111822,2.0
529.0,1039.0,2.4151547,2.0
2011.0,2010.0,4.3676023,3.0
1981.0,1576.0,2.8247533,4.0
2028.0,2053.0,3.6834464,3.0
1812.0,1158.0,2.6888387,2.0
1925.0,1998.0,2.4712145,2.0
994.0,1934.0,2.001625,2.0
249.0,1825.0,2.1824615,2.0
736.0,348.0,2.005153,2.0
13.0,487.0,2.0512712,2.0
240.0,147.0,3.096496,2.0
105.0,292.0,2.1009402,2.0
2011.0,737.0,2.0506704,2.0
1911.0,167.0,2.1947145,3.0
795.0,94.0,2.2688925,3.0
1421.0,1429.0,2.6264622,6.0
1848.0,1007.0,3.6443815,3.0
1820.0,191.0,2.793015,3.0
2000.0,956.0,3.1780531,2.0
738.0,675.0,2.5680206,2.0
828.0,1811.0,3.728737,5.0
1010.0,1270.0,2.146816,3.0
1206.0,145.0,4.1598063,4.0
1018.0,1415.0,2.3784833,2.0
780.0,455.0,2.9956083,2.0
1160.0,282.0,2.1264966,2.0
1808.0,999.0,4.263248,4.0
558.0,1978.0,2.0604875,4.0
193.0,2055.0,2.0226018,2.0
1838.0,828.0,4.1822467,3.0
1562.0,790.0,2.6732316,2.0
2014.0,2025.0,2.3521218,2.0
850.0,856.0,3.3364487,2.0
492.0,809.0,3.1124725,2.0
2011.0,1019.0,2.5652738,2.0
2010.0,1922.0,2.4810941,3.0
1930.0,1445.0,3.0729713,5.0
1136.0,1153.0,2.053801,2.0
560.0,1810.0,1.9913268,2.0
469.0,2041.0,2.0188098,3.0
1954.0,988.0,1.862916,2.0
121.0,1999.0,2.0124073,2.0
1825.0,176.0,2.7544034,2.0
433.0,1445.0,4.250498,4.0
272.0,513.0,1.9182148,2.0
835.0,854.0,3.0207455,3.0
167.0,1046.0,2.7944345,2.0
210.0,193.0,2.0398126,2.0
956.0,2025.0,2.404523,3.0
206.0,111.0,5.834301,6.0
1175.0,862.0,1.9616083,2.0
2025.0,1027.0,2.9758258,2.0
1309.0,327.0,2.518305,2.0
1284.0,1286.0,5.611692,4.0
578.0,15.0,2.3982878,3.0
805.0,806.0,2.5776434,2.0
1058.0,335.0,2.136281,2.0
512.0,1501.0,2.118629,2.0
1941.0,1111.0,2.5193884,2.0
1807.0,1285.0,2.7420774,2.0
871.0,1164.0,3.0721846,3.0
1838.0,928.0,2.1527166,2.0
1445.0,1784.0,3.0464778,5.0
206.0,869.0,2.7562594,3.0
1046.0,1254.0,3.8141708,2.0
1752.0,2025.0,3.5789652,2.0
509.0,1870.0,2.0064793,2.0
1743.0,503.0,2.327333,2.0
1304.0,1649.0,2.3328996,3.0
1562.0,93.0,5.211503,5.0
1740.0,1421.0,3.4131334,4.0
14.0,1646.0,4.2057266,2.0
850.0,1965.0,4.2098827,2.0
673.0,892.0,2.6775646,2.0
1441.0,191.0,3.642153,3.0
1953.0,1109.0,4.5912666,5.0
1611.0,479.0,2.2125864,3.0
1925.0,2000.0,2.3518987,2.0
2006.0,883.0,3.3379934,3.0
237.0,194.0,4.980613,7.0
1531.0,1761.0,1.857557,2.0
1581.0,1568.0,2.3033175,2.0
1852.0,1576.0,2.2808647,2.0
673.0,1310.0,2.3945584,2.0
176.0,31.0,2.372583,2.0
245.0,1211.0,2.8672705,7.0
1421.0,2011.0,2.5634477,2.0
191.0,182.0,3.0769672,2.0
663.0,360.0,2.4820793,2.0
2008.0,2017.0,2.291238,2.0
843.0,1121.0,5.477338,2.0
1847.0,1779.0,2.7303114,5.0
1183.0,456.0,2.2906702,2.0
1895.0,1018.0,2.4864526,2.0
1953.0,1611.0,2.8586059,2.0
849.0,828.0,3.6253428,4.0
292.0,1868.0,2.464116,3.0
991.0,1697.0,2.198902,2.0
1932.0,778.0,2.5100403,2.0
1954.0,1130.0,2.3497705,2.0
469.0,573.0,2.305648,2.0
194.0,778.0,5.224288,3.0
483.0,473.0,2.2804024,2.0
194.0,1873.0,5.9319525,4.0
2028.0,1285.0,2.2479775,2.0
1003.0,1371.0,2.1328733,2.0
1173.0,1942.0,2.634185,2.0
1872.0,1873.0,2.3032506,4.0
830.0,1973.0,2.3835824,2.0
401.0,1769.0,2.1991296,2.0
16.0,94.0,2.0581279,2.0
469.0,1646.0,2.6902008,2.0
1122.0,850.0,2.3470373,2.0
1284.0,1845.0,2.9726908,4.0
1608.0,1124.0,2.2623842,2.0
1136.0,1133.0,4.966797,3.0
1901.0,1911.0,2.0114777,2.0
2011.0,2071.0,2.1329522,2.0
1274.0,1861.0,4.237908,3.0
167.0,1273.0,2.1901388,2.0
193.0,197.0,3.6651876,3.0
880.0,469.0,2.1158392,2.0
1057.0,1035.0,2.6158845,2.0
920.0,1894.0,2.3035665,4.0
1793.0,1981.0,2.4721322,2.0
109.0,1981.0,2.88014,4.0
1837.0,1978.0,2.9746304,2.0
1958.0,1956.0,2.6195703,2.0
7.0,1571.0,3.3077707,2.0
1058.0,1028.0,2.6001773,2.0
167.0,1847.0,3.0863242,2.0
802.0,1112.0,2.415565,4.0
835.0,1812.0,5.333994,5.0
1254.0,1862.0,3.0361528,2.0
1008.0,1845.0,3.1130142,4.0
2000.0,1011.0,2.832936,2.0
826.0,810.0,3.245957,2.0
826.0,159.0,3.383593,2.0
1122.0,75.0,3.320359,5.0
832.0,847.0,2.0735016,2.0
883.0,1044.0,6.406712,5.0
401.0,371.0,2.7949834,4.0
1016.0,1997.0,1.9133372,2.0
1057.0,1058.0,3.803836,5.0
1832.0,869.0,1.9826454,2.0
522.0,18.0,1.9844825,2.0
1834.0,898.0,2.5683641,2.0
940.0,959.0,2.147685,4.0
1248.0,957.0,2.108797,2.0
1515.0,1737.0,2.3227727,4.0
1607.0,873.0,3.5712347,2.0
1068.0,1910.0,2.4972775,3.0
193.0,453.0,3.238854,2.0
207.0,1169.0,3.9144416,3.0
1562.0,1563.0,3.9387321,2.0
1670.0,477.0,4.32341,2.0
1878.0,167.0,2.7961829,4.0
1978.0,113.0,1.9200513,2.0
835.0,1963.0,2.176825,2.0
1371.0,1782.0,2.555346,2.0
1892.0,227.0,2.4797869,4.0
828.0,157.0,4.3676643,5.0
140.0,461.0,2.2823648,3.0
1391.0,991.0,2.4161248,2.0
810.0,1133.0,4.5688095,3.0
1138.0,835.0,2.2934933,3.0
431.0,453.0,2.3537424,3.0
191.0,1696.0,3.374301,8.0
1893.0,1286.0,3.0625348,6.0
364.0,1771.0,2.1664042,3.0
892.0,1893.0,3.5080366,6.0
1984.0,883.0,5.527685,7.0
469.0,616.0,3.0456407,2.0
850.0,481.0,4.083207,4.0
1133.0,832.0,4.863312,3.0
2.0,1647.0,4.680745,8.0
240.0,1173.0,2.6210673,3.0
1611.0,805.0,4.049382,4.0
1582.0,1581.0,17.131691,25.0
991.0,1409.0,2.3815732,2.0
1173.0,1959.0,6.445975,8.0
364.0,736.0,2.01592,2.0
1953.0,557.0,3.6105516,5.0
1832.0,94.0,2.4042141,3.0
191.0,1890.0,5.9225035,7.0
1278.0,999.0,3.7516131,5.0
1950.0,206.0,2.5700405,2.0
1278.0,956.0,4.1301994,7.0
3.0,2074.0,3.516565,2.0
2011.0,1068.0,2.6241913,2.0
401.0,1124.0,2.1851125,2.0
1820.0,1819.0,3.159133,2.0
222.0,455.0,2.157961,2.0
103.0,106.0,2.1949651,3.0
1838.0,1145.0,2.1746368,2.0
1960.0,1943.0,4.2634077,4.0
1160.0,1942.0,2.3044586,2.0
1205.0,1224.0,2.7449691,2.0
1158.0,823.0,2.4223104,2.0
1136.0,1134.0,3.1821494,4.0
479.0,557.0,2.2192996,2.0
930.0,1873.0,1.8769267,2.0
954.0,1915.0,4.14437,6.0
1147.0,841.0,2.645049,2.0
2011.0,2007.0,2.698267,4.0
1812.0,795.0,2.3058186,3.0
700.0,1183.0,1.9088987,2.0
1832.0,1812.0,7.5275044,4.0
176.0,1852.0,3.5958073,12.0
1147.0,810.0,2.5970044,2.0
206.0,1120.0,2.8470466,3.0
1611.0,118.0,1.957272,2.0
991.0,1058.0,3.446033,5.0
1445.0,57.0,3.3857746,2.0
1154.0,1946.0,2.4850888,4.0
1634.0,89.0,2.8749151,3.0
805.0,1603.0,2.0246618,2.0
16.0,176.0,4.02772,4.0
1880.0,2018.0,2.3220081,2.0
843.0,1147.0,4.47048,4.0
1647.0,193.0,2.3147702,2.0
469.0,837.0,2.8303423,3.0
1285.0,118.0,2.3077881,2.0
812.0,1978.0,1.9705786,2.0
1124.0,1947.0,2.1014152,2.0
1018.0,2025.0,12.688316,12.0
194.0,1011.0,2.1856334,2.0
1948.0,808.0,1.9436667,2.0
1899.0,701.0,2.1197727,2.0
1150.0,1152.0,2.5172067,3.0
75.0,1968.0,2.5548236,2.0
826.0,480.0,2.0718331,2.0
167.0,1284.0,2.3215692,2.0
1608.0,1947.0,3.9906688,3.0
492.0,402.0,2.3365886,2.0
1862.0,1272.0,4.504067,3.0
179.0,180.0,2.3276927,2.0
57.0,1271.0,2.1280005,2.0
850.0,1812.0,3.335692,4.0
774.0,494.0,2.5782907,2.0
810.0,849.0,4.3663325,6.0
1021.0,1421.0,2.3849816,2.0
1136.0,157.0,2.2642574,2.0
774.0,7.0,3.332137,6.0
137.0,1962.0,2.2896314,3.0
109.0,1978.0,2.3285918,2.0
194.0,774.0,2.2736742,3.0
111.0,156.0,2.4122748,3.0
194.0,1808.0,2.6732917,2.0
112.0,1120.0,2.2989173,2.0
1626.0,717.0,2.2303417,2.0
850.0,1113.0,2.3151824,2.0
1923.0,1893.0,2.4410126,2.0
401.0,357.0,3.1384263,3.0
7.0,1981.0,3.6244617,2.0
1254.0,168.0,1.9543287,2.0
809.0,1131.0,4.2830763,2.0
833.0,810.0,3.0016398,2.0
1843.0,780.0,2.4889307,2.0
1178.0,843.0,3.9525156,2.0
1728.0,593.0,1.9958196,3.0
87.0,331.0,2.2412992,2.0
529.0,539.0,2.2225895,2.0
509.0,529.0,2.6994333,2.0
1046.0,1272.0,3.964697,2.0
191.0,1371.0,7.159938,11.0
206.0,633.0,2.4267712,2.0
411.0,1184.0,1.9735659,2.0
954.0,2004.0,2.2499576,2.0
194.0,193.0,21.502953,23.0
578.0,585.0,2.2541986,2.0
2053.0,121.0,3.0984533,2.0
1930.0,1446.0,2.370829,7.0
1138.0,469.0,2.231955,2.0
4.0,1568.0,4.526639,6.0
193.0,1370.0,3.6727014,2.0
1888.0,1371.0,2.771071,2.0
789.0,797.0,2.4921515,2.0
561.0,206.0,2.3989153,2.0
1175.0,1815.0,1.9010963,2.0
991.0,1028.0,2.7290487,2.0
119.0,1278.0,3.024502,3.0
1214.0,151.0,2.064162,2.0
1832.0,1977.0,2.4869847,2.0
2016.0,892.0,2.4514275,3.0
1160.0,1944.0,2.6133156,4.0
821.0,823.0,2.4760692,2.0
1138.0,810.0,2.9804926,2.0
491.0,492.0,3.5771542,5.0
1127.0,902.0,1.9013753,2.0
1491.0,927.0,2.156285,2.0
1289.0,132.0,2.4018426,2.0
854.0,1134.0,2.502658,2.0
1134.0,810.0,4.932379,2.0
1915.0,438.0,2.0283642,2.0
1160.0,809.0,2.5846446,2.0
780.0,1932.0,2.5406504,4.0
1239.0,266.0,1.9702569,2.0
2011.0,167.0,3.2954793,4.0
1058.0,1057.0,3.6820178,7.0
883.0,1281.0,4.2089148,2.0
883.0,1047.0,3.5425332,5.0
1223.0,1301.0,1.8405023,2.0
1189.0,1303.0,2.2733853,2.0
194.0,452.0,2.7551308,2.0
2000.0,1751.0,3.423499,10.0
129.0,132.0,3.829127,2.0
1121.0,152.0,2.3098373,2.0
1191.0,140.0,3.2324119,2.0
850.0,1133.0,7.1277895,10.0
1569.0,1647.0,4.7676525,5.0
1644.0,1447.0,1.8555768,2.0
157.0,856.0,2.446835,2.0
507.0,485.0,1.9492344,2.0
1018.0,2036.0,6.5583267,6.0
357.0,102.0,2.33004,2.0
1888.0,1445.0,2.781771,5.0
1044.0,999.0,4.4171786,5.0
826.0,851.0,2.3912203,2.0
1112.0,1972.0,2.0282326,2.0
1112.0,557.0,2.8163571,5.0
769.0,578.0,2.4696026,3.0
1878.0,2043.0,2.0056458,2.0
1807.0,1809.0,7.395343,11.0
191.0,1861.0,2.7224245,3.0
2010.0,1252.0,2.0105138,2.0
1177.0,862.0,1.9654803,2.0
1808.0,121.0,4.6803513,3.0
811.0,810.0,3.276234,2.0
1164.0,1603.0,2.2266896,3.0
477.0,2074.0,6.016331,10.0
1962.0,1608.0,2.6262896,6.0
1998.0,883.0,4.3149085,4.0
105.0,80.0,2.3326752,2.0
1008.0,1007.0,7.9073057,12.0
903.0,118.0,1.9691954,2.0
57.0,1153.0,2.0935373,2.0
977.0,578.0,2.1600246,2.0
1158.0,1974.0,2.8074965,2.0
823.0,821.0,2.2021937,3.0
1170.0,1159.0,2.1984255,2.0
159.0,557.0,5.615925,11.0
807.0,1160.0,2.982862,3.0
176.0,14.0,7.5579677,4.0
1127.0,1580.0,1.8789369,2.0
1832.0,718.0,2.0863996,2.0
1945.0,828.0,2.9277606,3.0
1779.0,1861.0,2.4497273,2.0
1984.0,888.0,3.0958924,3.0
1949.0,1957.0,2.6135035,2.0
1847.0,738.0,2.1879518,2.0
1562.0,38.0,4.8757124,8.0
1225.0,1230.0,2.7158883,2.0
832.0,850.0,5.2839527,6.0
272.0,1431.0,1.9624119,2.0
207.0,978.0,2.0231557,2.0
1278.0,957.0,2.5850785,3.0
1173.0,874.0,2.8983798,6.0
327.0,106.0,2.308416,2.0
528.0,485.0,2.0446258,2.0
797.0,616.0,2.6459365,2.0
1779.0,130.0,2.092896,3.0
1779.0,1316.0,1.9475987,2.0
1848.0,2006.0,2.0815945,3.0
813.0,1133.0,3.8183558,7.0
155.0,1317.0,2.3074808,3.0
512.0,1978.0,2.260135,2.0
1847.0,906.0,3.3098228,2.0
7.0,3.0,10.220743,6.0
1027.0,327.0,1.9057405,2.0
675.0,1642.0,2.4208317,3.0
1844.0,477.0,2.05096,2.0
16.0,1568.0,4.1087437,3.0
168.0,167.0,5.903529,7.0
1611.0,1515.0,2.0810208,2.0
7.0,1816.0,4.463372,5.0
1923.0,118.0,2.052986,2.0
808.0,850.0,4.784256,2.0
663.0,1050.0,2.0859642,2.0
773.0,503.0,2.161456,2.0
1167.0,1131.0,2.368471,2.0
1779.0,361.0,2.1422937,3.0
1837.0,1646.0,3.82407,2.0
401.0,397.0,2.3650055,4.0
320.0,1305.0,2.1721182,2.0
491.0,1952.0,2.505032,4.0
869.0,1119.0,1.9884654,2.0
2011.0,1255.0,2.3721104,2.0
469.0,808.0,8.593312,7.0
240.0,156.0,11.185314,5.0
1010.0,1429.0,3.1043487,2.0
1284.0,1266.0,2.5921326,2.0
797.0,825.0,3.4438152,8.0
1008.0,1044.0,7.00097,7.0
956.0,1748.0,2.2802458,2.0
1173.0,862.0,3.2450087,4.0
673.0,686.0,1.9946973,2.0
1859.0,2037.0,1.96401,2.0
1259.0,1266.0,2.561864,2.0
898.0,1915.0,2.3837714,4.0
1794.0,1568.0,2.5475523,2.0
191.0,1435.0,2.1752086,2.0
835.0,1579.0,2.9311254,2.0
1261.0,700.0,2.1734972,2.0
191.0,1027.0,2.484724,3.0
774.0,284.0,3.1519518,4.0
1838.0,1646.0,2.2418075,2.0
512.0,1825.0,2.6404128,2.0
1162.0,1133.0,3.2304673,5.0
620.0,443.0,1.8612449,2.0
1562.0,1930.0,3.6848948,3.0
132.0,156.0,2.9583018,2.0
1150.0,843.0,4.3557615,2.0
1121.0,1129.0,2.0926642,2.0
492.0,155.0,3.231505,2.0
664.0,360.0,2.4385643,2.0
1832.0,1430.0,2.0650587,2.0
665.0,735.0,2.1955085,3.0
1181.0,156.0,3.442069,2.0
42.0,1852.0,2.264584,2.0
1946.0,868.0,1.9756935,2.0
196.0,1754.0,1.8854666,2.0
824.0,1160.0,2.5414104,2.0
1894.0,741.0,2.028895,3.0
1139.0,621.0,2.069951,2.0
2009.0,1112.0,1.7548753,2.0
13.0,807.0,1.932171,2.0
1112.0,1832.0,2.6823773,2.0
1899.0,2043.0,3.6468415,5.0
185.0,438.0,2.43758,2.0
1743.0,1562.0,4.621853,2.0
1862.0,656.0,2.7837763,2.0
206.0,809.0,6.4426765,5.0
1941.0,870.0,2.2088432,3.0
518.0,519.0,2.3313286,2.0
780.0,1888.0,2.762128,2.0
513.0,795.0,1.9103091,2.0
151.0,156.0,4.530492,8.0
434.0,194.0,2.4250135,2.0
774.0,1581.0,2.243194,4.0
738.0,1272.0,2.4068925,2.0
1740.0,1022.0,2.23797,3.0
1175.0,207.0,2.8779569,2.0
297.0,411.0,2.2578225,3.0
808.0,805.0,2.1149936,2.0
1994.0,883.0,2.908974,2.0
487.0,1781.0,2.2305765,3.0
902.0,900.0,2.5868282,2.0
1181.0,145.0,2.6463661,2.0
1764.0,416.0,2.7864122,4.0
469.0,834.0,3.4185128,2.0
1259.0,1050.0,6.2957067,11.0
828.0,790.0,2.9699888,4.0
1994.0,1278.0,2.4017034,2.0
401.0,149.0,3.0207386,2.0
402.0,413.0,2.5029426,3.0
1603.0,204.0,2.8386502,3.0
2025.0,1899.0,3.2458162,7.0
1849.0,769.0,1.9697139,2.0
1138.0,832.0,2.4582171,2.0
107.0,1133.0,3.3796632,2.0
1125.0,204.0,2.1689537,2.0
1149.0,109.0,2.725121,2.0
1243.0,1740.0,2.4261975,2.0
206.0,843.0,7.888032,5.0
1825.0,1728.0,2.2058387,2.0
819.0,469.0,2.8593707,3.0
1170.0,1135.0,2.1977158,3.0
1743.0,176.0,2.6999254,4.0
809.0,1165.0,2.6869445,2.0
401.0,793.0,2.2007146,2.0
833.0,832.0,3.04711,3.0
11.0,310.0,2.1643367,2.0
824.0,1139.0,2.35773,3.0
828.0,796.0,4.9414372,5.0
21.0,2063.0,1.8970488,2.0
1018.0,1901.0,2.564523,2.0
1046.0,903.0,4.6856875,4.0
1320.0,1461.0,2.1881804,2.0
1750.0,1862.0,3.1923308,2.0
395.0,700.0,1.9900076,2.0
1562.0,1647.0,12.390394,8.0
1608.0,1958.0,4.5780125,4.0
1611.0,1160.0,11.0213785,3.0
320.0,1776.0,1.9846301,2.0
1134.0,851.0,2.5530796,2.0
207.0,401.0,4.15615,2.0
856.0,835.0,3.422227,5.0
357.0,80.0,2.5150988,2.0
789.0,159.0,2.1536212,2.0
1598.0,563.0,1.8631078,2.0
1188.0,127.0,2.5193653,3.0
361.0,1311.0,2.425767,2.0
203.0,155.0,2.4920568,2.0
903.0,656.0,2.3466806,3.0
119.0,955.0,2.53436,2.0
1888.0,433.0,3.437203,5.0
2025.0,1999.0,2.193561,2.0
206.0,297.0,2.338542,3.0
1154.0,112.0,2.1935797,2.0
1789.0,1055.0,3.0247293,3.0
145.0,1947.0,2.2386382,2.0
883.0,2013.0,2.6230028,3.0
1134.0,835.0,2.938342,3.0
156.0,137.0,3.030559,2.0
207.0,631.0,2.5425894,2.0
1850.0,883.0,5.6197844,16.0
1319.0,1230.0,2.5615697,2.0
565.0,616.0,1.9548458,2.0
411.0,292.0,3.736958,2.0
803.0,1133.0,2.3355017,2.0
1945.0,847.0,2.119139,3.0
1894.0,1263.0,2.5855868,3.0
237.0,1933.0,2.447587,3.0
1611.0,194.0,2.7346835,3.0
2055.0,1978.0,2.8018866,2.0
4.0,1812.0,2.2839174,2.0
750.0,700.0,2.1393332,2.0
1832.0,1930.0,2.268477,2.0
204.0,469.0,3.1550546,3.0
832.0,819.0,2.071961,2.0
780.0,778.0,5.1542873,5.0
1017.0,1752.0,2.0102317,2.0
826.0,1607.0,2.8607678,2.0
797.0,124.0,2.822055,2.0
1754.0,1998.0,2.3969297,4.0
1668.0,1794.0,2.614324,3.0
1861.0,676.0,2.7558165,3.0
903.0,346.0,1.9854646,2.0
2036.0,1249.0,2.4611125,2.0
2025.0,1751.0,2.4863937,2.0
1160.0,112.0,2.119958,2.0
1627.0,411.0,2.6628785,2.0
578.0,1876.0,2.0263722,2.0
1779.0,401.0,2.2879374,3.0
815.0,835.0,2.6533437,2.0
632.0,89.0,2.171516,2.0
954.0,1984.0,4.221462,2.0
1173.0,137.0,4.8878675,5.0
1943.0,1947.0,4.194047,6.0
883.0,887.0,3.7119753,2.0
357.0,1763.0,2.3403487,2.0
61.0,1892.0,2.3083978,2.0
880.0,1167.0,2.6069024,2.0
1146.0,1962.0,2.8681593,2.0
956.0,1809.0,2.435925,2.0
3.0,2059.0,2.138825,2.0
1666.0,1671.0,2.8116202,3.0
573.0,578.0,2.4663901,3.0
1039.0,780.0,4.265922,7.0
883.0,2019.0,3.9178267,2.0
89.0,294.0,2.0347843,2.0
449.0,1873.0,2.1967514,3.0
1953.0,1132.0,2.5991108,2.0
1825.0,57.0,2.6875515,4.0
93.0,94.0,2.2011797,2.0
1308.0,1755.0,2.7759047,2.0
1220.0,422.0,2.0941195,2.0
1010.0,1262.0,2.6074977,2.0
1825.0,620.0,2.4735532,4.0
57.0,1443.0,2.2779577,2.0
411.0,156.0,3.0509064,5.0
7.0,93.0,2.3010478,2.0
1164.0,839.0,2.5826907,4.0
1316.0,1646.0,2.9434824,3.0
1434.0,1431.0,2.0063324,2.0
206.0,145.0,5.042879,3.0
862.0,1173.0,2.481899,3.0
1046.0,2030.0,2.482678,2.0
2.0,1316.0,3.9587755,2.0
843.0,1211.0,3.4154677,3.0
1020.0,237.0,2.629798,3.0
1167.0,280.0,2.4241915,2.0
1164.0,874.0,1.8785565,2.0
660.0,1627.0,2.535117,3.0
1847.0,53.0,1.9964849,2.0
797.0,557.0,2.7984889,2.0
1573.0,1158.0,1.9884104,2.0
1930.0,1438.0,1.8518431,2.0
2018.0,2020.0,2.6977496,2.0
683.0,348.0,2.1019092,2.0
108.0,835.0,2.61703,2.0
1890.0,1892.0,3.9577951,6.0
1047.0,1050.0,1.8998759,2.0
957.0,883.0,6.0634966,7.0
361.0,656.0,2.993536,2.0
469.0,1164.0,4.4118567,3.0
1838.0,206.0,3.6481023,2.0
1318.0,1196.0,3.122655,4.0
842.0,1111.0,1.9699279,2.0
1820.0,1510.0,2.1781602,2.0
1882.0,1893.0,2.5579207,2.0
296.0,299.0,2.284841,2.0
110.0,1971.0,2.3205016,2.0
774.0,1743.0,2.313923,2.0
598.0,1164.0,2.6971958,2.0
1779.0,688.0,1.9701197,2.0
450.0,449.0,2.6471887,3.0
2026.0,1429.0,2.1170685,2.0
741.0,673.0,2.0936148,2.0
849.0,865.0,2.0422983,2.0
1112.0,1158.0,2.3107605,3.0
398.0,357.0,2.327485,2.0
1878.0,2000.0,2.3385582,2.0
1133.0,469.0,11.28697,16.0
1165.0,1121.0,2.1170874,2.0
193.0,181.0,3.50592,2.0
207.0,869.0,2.4699209,2.0
431.0,438.0,2.8060765,2.0
855.0,821.0,1.9516137,2.0
450.0,57.0,2.1885417,4.0
131.0,132.0,4.3369675,6.0
835.0,482.0,2.2909515,2.0
2023.0,2036.0,2.325072,2.0
1159.0,331.0,1.8711127,2.0
1892.0,1449.0,4.2244267,8.0
106.0,1884.0,1.9527011,2.0
150.0,1180.0,2.5944371,2.0
89.0,364.0,4.610889,3.0
1017.0,1010.0,2.6455271,2.0
364.0,1768.0,2.1002855,2.0
828.0,820.0,3.862906,4.0
150.0,705.0,1.9423248,2.0
1812.0,284.0,4.3350787,5.0
723.0,726.0,2.2570584,2.0
1847.0,1642.0,2.2945037,3.0
856.0,1881.0,1.9621558,2.0
14.0,18.0,2.8887062,4.0
2001.0,1015.0,2.011353,2.0
492.0,1820.0,2.1735792,2.0
1899.0,176.0,2.4817357,2.0
28.0,1790.0,2.0112417,2.0
53.0,57.0,2.4125714,5.0
850.0,1832.0,4.188399,2.0
906.0,891.0,2.161706,2.0
447.0,446.0,2.2766075,2.0
1668.0,176.0,2.4334364,3.0
7.0,1562.0,4.6140575,9.0
1112.0,856.0,4.0323944,2.0
1318.0,1201.0,2.1050446,3.0
1562.0,537.0,2.1201992,2.0
906.0,1283.0,2.40404,2.0
828.0,204.0,6.979957,9.0
927.0,283.0,1.8520163,2.0
1292.0,101.0,1.8454931,2.0
898.0,2025.0,2.4550085,3.0
1861.0,897.0,2.7796123,2.0
2000.0,611.0,1.8526735,2.0
1838.0,135.0,2.0717268,2.0
2011.0,892.0,6.4271255,17.0
147.0,156.0,2.7392888,2.0
1065.0,1750.0,3.9186351,3.0
1882.0,892.0,3.3369546,2.0
841.0,805.0,2.9047027,2.0
1039.0,236.0,2.4870956,3.0
1825.0,578.0,5.080085,11.0
156.0,1127.0,2.1740677,2.0
828.0,803.0,2.28989,2.0
736.0,344.0,2.2806644,2.0
956.0,906.0,3.871729,4.0
1039.0,778.0,2.6527734,2.0
1121.0,1968.0,4.476532,3.0
155.0,132.0,3.3187828,2.0
151.0,343.0,2.526288,3.0
940.0,955.0,3.2753518,2.0
207.0,1958.0,2.1847205,3.0
1581.0,1816.0,4.226741,4.0
1149.0,1133.0,3.486165,2.0
1906.0,1039.0,2.1134245,2.0
159.0,109.0,4.539227,4.0
850.0,1136.0,2.697768,2.0
1670.0,5.0,5.926399,3.0
811.0,850.0,4.3786125,4.0
1838.0,1794.0,2.3307877,3.0
1922.0,57.0,5.68775,8.0
1178.0,1135.0,2.4558327,2.0
824.0,1832.0,2.520215,2.0
828.0,813.0,6.9942575,12.0
1807.0,1284.0,3.1719394,3.0
1261.0,1257.0,2.147375,3.0
1164.0,1157.0,2.4319608,2.0
921.0,701.0,2.0486932,3.0
1338.0,1838.0,2.0898876,2.0
2025.0,1834.0,2.4190686,2.0
1571.0,1664.0,2.8967037,2.0
1121.0,631.0,2.1658883,3.0
222.0,450.0,2.7966547,2.0
839.0,857.0,2.7719367,2.0
835.0,832.0,8.999436,7.0
469.0,796.0,5.0559063,4.0
1065.0,1046.0,3.0551233,2.0
314.0,240.0,2.2035985,2.0
906.0,1067.0,3.178385,5.0
176.0,7.0,6.23419,8.0
741.0,1650.0,1.9796549,2.0
1670.0,12.0,2.7035604,3.0
957.0,954.0,3.5632048,3.0
191.0,1782.0,4.370638,7.0
1364.0,1779.0,2.1749659,3.0
114.0,809.0,2.5260506,2.0
1743.0,1854.0,2.1752923,2.0
1605.0,1779.0,2.138865,2.0
1160.0,1152.0,2.8167496,3.0
1838.0,1653.0,2.0238304,2.0
238.0,896.0,1.8777252,2.0
207.0,641.0,2.307651,2.0
1058.0,1055.0,3.1225617,2.0
1133.0,1157.0,2.2998185,2.0
1635.0,1231.0,1.851553,2.0
892.0,2009.0,3.2119765,5.0
1832.0,1050.0,1.9820672,2.0
1121.0,1576.0,1.9147918,2.0
1832.0,774.0,3.2638743,8.0
1020.0,994.0,2.4922156,2.0
2036.0,2009.0,2.7443209,3.0
1611.0,1600.0,2.4301124,6.0
850.0,832.0,7.8342752,6.0
